CustomerID,CustomerName,EmailAddress,PhoneNumber,PurchasedItem,ItemCategory,Quantity,OrderValue,PurchaseDate,Location,DiscountApplied,PaymentMethod
CUST-66060,Charlotte Thomas,charlotte.thomas@outlook.com,+1-426-541-3754,Scarf,Accessories,2,40.0,2023-03-18,New York,0,Credit Card
CUST-09481,Charlotte Martin,charlotte.martin@company.org,+1-278-722-2868,Jacket,Outerwear,4,480.0,2023-09-22,New York,0,PayPal
CUST-93225,Amelia Smith,amelia.smith@yahoo.com,+1-743-722-4176,Scarf,Accessories,1,20.0,2023-05-04,Chicago,0,PayPal
CUST-34776,Lucas Martinez,lucas.martinez@hotmail.com,+1-994-557-6752,Scarf,Accessories,3,60.0,2023-01-30,Houston,0,Debit Card
CUST-85701,Mia Davis,mia.davis@gmail.com,+1-944-860-3419,Jeans,Apparel,2,115.0,2023-11-04,San Diego,5,Cash
CUST-17456,Ava Moore,ava.moore@gmail.com,+1-441-305-3399,Sneakers,Footwear,2,170.0,2023-07-26,New York,0,Credit Card
CUST-64164,Noah Smith,noah.smith@outlook.com,+1-462-402-3842,Scarf,Accessories,4,70.0,2023-12-05,San Antonio,10,Debit Card
CUST-31686,Olivia Johnson,olivia.johnson@company.org,+1-816-356-2234,T-Shirt,Apparel,4,85.0,2023-06-13,Houston,15,Apple Pay
CUST-20752,Evelyn Smith,evelyn.smith@gmail.com,+1-381-991-9095,Scarf,Accessories,2,35.0,2023-12-15,Phoenix,5,Cash
CUST-68244,Alexander Smith,alexander.smith@company.org,+1-675-972-8354,T-Shirt,Apparel,4,90.0,2023-03-13,Los Angeles,10,Credit Card
CUST-88485,Henry Rodriguez,henry.rodriguez@company.org,+1-897-778-6295,T-Shirt,Apparel,2,50.0,2023-01-14,San Antonio,0,PayPal
CUST-23427,Amelia Gonzalez,amelia.gonzalez@outlook.com,+1-842-523-3473,Jeans,Apparel,2,120.0,2023-12-02,Los Angeles,0,Credit Card
CUST-56441,Sophia Smith,sophia.smith@outlook.com,+1-650-269-8682,Sneakers,Footwear,2,160.0,2023-09-12,Los Angeles,10,PayPal
CUST-63523,Harper Gonzalez,harper.gonzalez@outlook.com,+1-652-846-5961,T-Shirt,Apparel,1,25.0,2023-06-01,San Diego,0,Cash
CUST-76040,Benjamin Martin,benjamin.martin@gmail.com,+1-481-805-1920,Jeans,Apparel,4,235.0,2023-05-13,Houston,5,PayPal
CUST-03892,Amelia Miller,amelia.miller@outlook.com,+1-560-719-2215,Dress,Apparel,3,225.0,2023-08-03,Houston,0,Apple Pay
CUST-74532,Emma Johnson,emma.johnson@gmail.com,+1-517-672-8404,Jeans,Apparel,3,175.0,2023-07-27,Chicago,5,Gift Card
CUST-03500,Olivia Garcia,olivia.garcia@outlook.com,+1-238-258-7041,Dress,Apparel,4,285.0,2023-07-18,Los Angeles,15,PayPal
CUST-47813,Lucas Miller,lucas.miller@icloud.com,+1-493-278-2479,Scarf,Accessories,2,25.0,2023-01-19,Chicago,15,Apple Pay
CUST-89059,Mia Wilson,mia.wilson@company.org,+1-829-808-9307,Sneakers,Footwear,3,245.0,2023-10-26,San Diego,10,Gift Card
CUST-96745,James Moore,james.moore@outlook.com,+1-593-673-1672,T-Shirt,Apparel,3,65.0,2023-12-29,Los Angeles,10,Cash
CUST-34730,William Anderson,william.anderson@yahoo.com,+1-660-785-4084,T-Shirt,Apparel,4,95.0,2023-10-20,Chicago,5,Cash
CUST-96638,Lucas Johnson,lucas.johnson@company.org,+1-529-819-8792,Scarf,Accessories,3,55.0,2023-04-08,Chicago,5,Credit Card
CUST-25305,Elijah Martinez,elijah.martinez@company.org,+1-713-354-2013,Jacket,Outerwear,2,240.0,2023-06-25,Phoenix,0,Apple Pay
CUST-30645,Oliver Lopez,oliver.lopez@outlook.com,+1-661-305-6626,T-Shirt,Apparel,4,100.0,2023-04-24,Chicago,0,Apple Pay
CUST-98956,James Taylor,james.taylor@hotmail.com,+1-931-286-9266,Sneakers,Footwear,2,170.0,2023-12-18,Houston,0,Debit Card
CUST-92510,Elijah Davis,elijah.davis@outlook.com,+1-861-376-1641,Scarf,Accessories,3,40.0,2023-10-01,Chicago,20,Debit Card
CUST-24243,Noah Hernandez,noah.hernandez@company.org,+1-453-924-8172,Jeans,Apparel,3,180.0,2023-11-23,Los Angeles,0,Gift Card
CUST-68418,Elijah Williams,elijah.williams@yahoo.com,+1-649-736-9564,Sneakers,Footwear,2,165.0,2023-09-01,Chicago,5,Gift Card
CUST-82279,Henry Garcia,henry.garcia@company.org,+1-824-362-6962,T-Shirt,Apparel,1,20.0,2023-12-10,New York,5,Debit Card
CUST-39924,Ava Rodriguez,ava.rodriguez@yahoo.com,+1-581-489-7347,Jeans,Apparel,3,175.0,2023-07-03,Philadelphia,5,Gift Card
CUST-64240,Sophia Garcia,sophia.garcia@gmail.com,+1-618-993-6543,Sneakers,Footwear,1,75.0,2023-09-17,Los Angeles,10,PayPal
CUST-28340,Noah Rodriguez,noah.rodriguez@icloud.com,+1-895-812-1857,T-Shirt,Apparel,3,75.0,2023-06-03,New York,0,Debit Card
CUST-01947,Harper Miller,harper.miller@company.org,+1-846-862-6482,Scarf,Accessories,1,15.0,2023-03-29,San Diego,5,Apple Pay
CUST-56486,Sophia Rodriguez,sophia.rodriguez@outlook.com,+1-267-537-2548,T-Shirt,Apparel,1,15.0,2023-12-03,Los Angeles,10,PayPal
CUST-22551,Emma Moore,emma.moore@gmail.com,+1-771-894-7333,T-Shirt,Apparel,1,25.0,2023-10-13,Houston,0,Gift Card
CUST-81728,Alexander Lopez,alexander.lopez@icloud.com,+1-490-458-3463,Jacket,Outerwear,2,240.0,2023-04-03,Philadelphia,0,Cash
CUST-17167,Charlotte Davis,charlotte.davis@outlook.com,+1-541-283-3317,Jacket,Outerwear,1,115.0,2023-05-31,Philadelphia,5,Credit Card
CUST-74212,Lucas Davis,lucas.davis@hotmail.com,+1-558-517-7421,Jacket,Outerwear,1,110.0,2023-02-19,Houston,10,Debit Card
CUST-37859,Charlotte Moore,charlotte.moore@outlook.com,+1-332-809-2388,Jeans,Apparel,1,60.0,2023-08-30,Philadelphia,0,Cash
CUST-02310,Benjamin Martin,benjamin.martin@yahoo.com,+1-517-772-7171,Sneakers,Footwear,3,245.0,2023-03-07,Houston,10,Gift Card
CUST-58329,Olivia Anderson,olivia.anderson@yahoo.com,+1-858-536-3093,Jeans,Apparel,1,50.0,2023-05-13,New York,10,Apple Pay
CUST-87305,Oliver Miller,oliver.miller@hotmail.com,+1-886-919-9624,Scarf,Accessories,3,60.0,2023-10-14,San Diego,0,Credit Card
CUST-19735,Henry Hernandez,henry.hernandez@gmail.com,+1-295-861-7937,Scarf,Accessories,1,0.0,2023-04-04,Phoenix,20,Cash
CUST-48939,Evelyn Martin,evelyn.martin@icloud.com,+1-720-570-1298,Jeans,Apparel,1,50.0,2023-12-15,Los Angeles,10,Credit Card
CUST-61439,Ava Thomas,ava.thomas@outlook.com,+1-571-516-3953,T-Shirt,Apparel,2,40.0,2023-06-21,Houston,10,Debit Card
CUST-53856,Amelia Brown,amelia.brown@yahoo.com,+1-419-549-8967,Dress,Apparel,3,215.0,2023-12-02,Los Angeles,10,Gift Card
CUST-55449,Liam Garcia,liam.garcia@gmail.com,+1-396-431-3253,Dress,Apparel,1,75.0,2023-02-15,San Diego,0,Apple Pay
CUST-38222,William Williams,william.williams@hotmail.com,+1-358-279-5846,T-Shirt,Apparel,3,75.0,2023-04-24,New York,0,Gift Card
CUST-88485,Henry Rodriguez,henry.rodriguez@company.org,+1-303-719-9843,Dress,Apparel,3,225.0,2023-07-01,Phoenix,0,Credit Card
CUST-11052,Charlotte Martinez,charlotte.martinez@yahoo.com,+1-956-739-1618,Scarf,Accessories,4,80.0,2023-04-25,San Diego,0,Cash
CUST-27327,Ava Wilson,ava.wilson@hotmail.com,+1-877-544-3147,Jeans,Apparel,2,120.0,2023-06-07,New York,0,Debit Card
CUST-26564,Emma Hernandez,emma.hernandez@outlook.com,+1-811-585-3527,Sneakers,Footwear,2,155.0,2023-08-04,Philadelphia,15,Debit Card
CUST-22571,Emma Moore,emma.moore@icloud.com,+1-366-385-3712,Jacket,Outerwear,2,230.0,2023-06-19,Los Angeles,10,Gift Card
CUST-36828,Henry Lopez,henry.lopez@yahoo.com,+1-938-648-1715,Scarf,Accessories,4,75.0,2023-07-10,San Antonio,5,Cash
CUST-94106,Amelia Lopez,amelia.lopez@yahoo.com,+1-620-573-4891,Jeans,Apparel,4,225.0,2023-05-14,Phoenix,15,Cash
CUST-63523,Harper Gonzalez,harper.gonzalez@outlook.com,+1-654-825-5668,Scarf,Accessories,2,30.0,2023-10-27,Philadelphia,10,Credit Card
CUST-71460,Mia Gonzalez,mia.gonzalez@company.org,+1-970-966-8355,Scarf,Accessories,4,80.0,2023-05-31,San Diego,0,Gift Card
CUST-96719,Harper Jackson,harper.jackson@gmail.com,+1-439-746-4918,Jeans,Apparel,4,240.0,2023-08-26,Phoenix,0,Gift Card
CUST-71418,Charlotte Jackson,charlotte.jackson@icloud.com,+1-516-680-4178,Sneakers,Footwear,4,335.0,2023-03-02,Philadelphia,5,PayPal
CUST-35500,Emma Wilson,emma.wilson@yahoo.com,+1-576-894-8218,Dress,Apparel,2,140.0,2023-08-29,New York,10,Gift Card
CUST-24074,Liam Brown,liam.brown@icloud.com,+1-672-987-5616,Scarf,Accessories,2,40.0,2023-01-28,Houston,0,Debit Card
CUST-27281,Sophia Gonzalez,sophia.gonzalez@yahoo.com,+1-996-591-9239,Sneakers,Footwear,2,165.0,2023-11-21,Los Angeles,5,Credit Card
CUST-39170,Olivia Davis,olivia.davis@icloud.com,+1-740-628-3655,Jeans,Apparel,4,240.0,2023-10-26,Chicago,0,Cash
CUST-60746,Emma Jackson,emma.jackson@hotmail.com,+1-404-819-3267,T-Shirt,Apparel,2,40.0,2023-10-25,Chicago,10,Gift Card
CUST-53956,Lucas Lopez,lucas.lopez@yahoo.com,+1-456-253-8873,T-Shirt,Apparel,4,90.0,2023-11-14,New York,10,Credit Card
CUST-30702,Oliver Moore,oliver.moore@icloud.com,+1-580-767-2680,Jeans,Apparel,1,50.0,2023-02-06,San Diego,10,Gift Card
CUST-92491,Harper Garcia,harper.garcia@gmail.com,+1-928-728-3042,T-Shirt,Apparel,4,80.0,2023-08-30,Los Angeles,20,Cash
CUST-07427,Ava Moore,ava.moore@hotmail.com,+1-491-285-3626,Dress,Apparel,3,215.0,2023-04-10,San Diego,10,Apple Pay
CUST-26916,Ava Jackson,ava.jackson@hotmail.com,+1-479-660-9410,Scarf,Accessories,2,25.0,2023-09-14,Los Angeles,15,Cash
CUST-45992,Oliver Jones,oliver.jones@gmail.com,+1-350-647-2502,Sneakers,Footwear,2,155.0,2023-03-03,New York,15,Cash
CUST-45548,Olivia Rodriguez,olivia.rodriguez@icloud.com,+1-427-661-6727,Jacket,Outerwear,3,350.0,2023-12-15,Los Angeles,10,Cash
CUST-18063,Ava Williams,ava.williams@outlook.com,+1-227-624-1872,Sneakers,Footwear,4,335.0,2023-07-15,Houston,5,Gift Card
CUST-42366,Ava Martinez,ava.martinez@gmail.com,+1-605-714-7126,Jacket,Outerwear,1,120.0,2023-09-29,San Diego,0,PayPal
CUST-94743,William Jackson,william.jackson@icloud.com,+1-441-595-2337,Jeans,Apparel,3,180.0,2023-06-02,New York,0,Cash
CUST-00031,William Williams,william.williams@gmail.com,+1-583-429-1461,Jeans,Apparel,3,175.0,2023-07-31,Houston,5,Debit Card
CUST-53897,Evelyn Anderson,evelyn.anderson@gmail.com,+1-526-301-6493,Jacket,Outerwear,4,480.0,2023-01-28,Los Angeles,0,Debit Card
CUST-22847,Harper Smith,harper.smith@yahoo.com,+1-349-340-1627,Scarf,Accessories,2,40.0,2023-03-19,New York,0,Credit Card
CUST-65312,Benjamin Miller,benjamin.miller@icloud.com,+1-493-683-3273,T-Shirt,Apparel,4,80.0,2023-03-12,Los Angeles,20,PayPal
CUST-38600,Sophia Lopez,sophia.lopez@outlook.com,+1-977-922-8685,Jeans,Apparel,3,165.0,2023-04-13,San Diego,15,Credit Card
CUST-08762,Benjamin Taylor,benjamin.taylor@yahoo.com,+1-659-830-1086,Dress,Apparel,3,215.0,2023-06-25,New York,10,Debit Card
CUST-19241,Emma Martin,emma.martin@gmail.com,+1-281-219-5193,Dress,Apparel,2,150.0,2023-07-29,Los Angeles,0,Debit Card
CUST-39441,Evelyn Jones,evelyn.jones@company.org,+1-420-353-9991,Dress,Apparel,2,150.0,2023-10-19,San Diego,0,Apple Pay
CUST-68841,Charlotte Brown,charlotte.brown@gmail.com,+1-944-823-9647,Scarf,Accessories,2,40.0,2023-08-23,Houston,0,Cash
CUST-00860,Charlotte Lopez,charlotte.lopez@gmail.com,+1-633-313-5720,Dress,Apparel,4,300.0,2023-03-15,San Antonio,0,Debit Card
CUST-74925,Noah Martin,noah.martin@icloud.com,+1-443-508-2996,Jacket,Outerwear,2,240.0,2023-06-11,Houston,0,Gift Card
CUST-22571,Emma Moore,emma.moore@icloud.com,+1-248-444-7878,Scarf,Accessories,3,60.0,2023-04-03,Los Angeles,0,Gift Card
CUST-50996,Harper Taylor,harper.taylor@yahoo.com,+1-854-837-8489,T-Shirt,Apparel,3,60.0,2023-02-11,New York,15,Credit Card
CUST-46842,Elijah Jackson,elijah.jackson@outlook.com,+1-264-313-9189,Scarf,Accessories,1,10.0,2023-09-07,Chicago,10,Credit Card
CUST-68072,Liam Rodriguez,liam.rodriguez@yahoo.com,+1-811-748-1269,Jacket,Outerwear,4,480.0,2023-06-20,Houston,0,Cash
CUST-55953,Elijah Brown,elijah.brown@hotmail.com,+1-847-727-4963,Jeans,Apparel,1,60.0,2023-11-20,Houston,0,Cash
CUST-19627,Isabella Johnson,isabella.johnson@gmail.com,+1-935-347-5772,Dress,Apparel,3,220.0,2023-04-01,San Diego,5,Apple Pay
CUST-15099,Liam Brown,liam.brown@company.org,+1-639-201-6780,Dress,Apparel,1,75.0,2023-06-10,Philadelphia,0,PayPal
CUST-66278,Olivia Johnson,olivia.johnson@gmail.com,+1-446-784-7825,Dress,Apparel,3,210.0,2023-11-21,Chicago,15,Credit Card
CUST-90875,Henry Anderson,henry.anderson@gmail.com,+1-391-880-2402,Jeans,Apparel,1,60.0,2023-01-30,Los Angeles,0,Cash
CUST-54601,James Johnson,james.johnson@yahoo.com,+1-736-569-2108,Scarf,Accessories,2,40.0,2023-01-03,San Antonio,0,Credit Card
CUST-50570,Emma Brown,emma.brown@company.org,+1-738-757-9312,Sneakers,Footwear,1,85.0,2023-08-20,New York,0,Cash
CUST-84109,James Garcia,james.garcia@company.org,+1-719-767-1333,Jacket,Outerwear,2,240.0,2023-05-21,Philadelphia,0,Debit Card
CUST-62438,Ava Miller,ava.miller@company.org,+1-599-681-1713,Scarf,Accessories,2,35.0,2023-04-18,Los Angeles,5,Credit Card
CUST-22246,Harper Martinez,harper.martinez@yahoo.com,+1-850-596-7116,T-Shirt,Apparel,4,90.0,2023-03-28,Phoenix,10,Debit Card
CUST-16889,Lucas Jackson,lucas.jackson@gmail.com,+1-459-965-1266,Jeans,Apparel,2,115.0,2023-10-23,San Antonio,5,Credit Card
CUST-58437,Amelia Jackson,amelia.jackson@yahoo.com,+1-565-269-6649,Sneakers,Footwear,2,170.0,2023-03-23,Houston,0,PayPal
CUST-82623,Amelia Lopez,amelia.lopez@icloud.com,+1-446-950-2698,Sneakers,Footwear,1,80.0,2023-09-08,Phoenix,5,Apple Pay
CUST-24788,Ava Williams,ava.williams@icloud.com,+1-990-795-6447,T-Shirt,Apparel,3,70.0,2023-02-15,Houston,5,Gift Card
CUST-20428,Benjamin Gonzalez,benjamin.gonzalez@yahoo.com,+1-336-245-6772,Jeans,Apparel,4,225.0,2023-03-08,Houston,15,Gift Card
CUST-79940,Liam Moore,liam.moore@company.org,+1-759-546-3868,Sneakers,Footwear,2,170.0,2023-11-11,Phoenix,0,Gift Card
CUST-85701,Mia Davis,mia.davis@gmail.com,+1-997-901-8612,Scarf,Accessories,4,80.0,2023-08-11,San Antonio,0,Debit Card
CUST-18531,Evelyn Anderson,evelyn.anderson@yahoo.com,+1-912-690-3986,Dress,Apparel,1,70.0,2023-11-21,San Diego,5,Cash
CUST-72401,Isabella Smith,isabella.smith@yahoo.com,+1-338-264-8498,T-Shirt,Apparel,2,45.0,2023-08-08,Phoenix,5,Gift Card
CUST-05999,Oliver Williams,oliver.williams@yahoo.com,+1-237-500-4302,Dress,Apparel,1,75.0,2023-07-26,Los Angeles,0,PayPal
CUST-81850,Liam Davis,liam.davis@hotmail.com,+1-244-404-1686,T-Shirt,Apparel,4,100.0,2023-08-08,Philadelphia,0,Gift Card
CUST-58699,Oliver Brown,oliver.brown@icloud.com,+1-523-517-9444,Jacket,Outerwear,1,120.0,2023-09-02,Philadelphia,0,Credit Card
CUST-84603,Henry Thomas,henry.thomas@company.org,+1-607-756-8756,Jacket,Outerwear,4,465.0,2023-07-16,Phoenix,15,Debit Card
CUST-42032,Liam Martinez,liam.martinez@outlook.com,+1-459-237-4131,Jeans,Apparel,1,60.0,2023-01-03,Los Angeles,0,Credit Card
CUST-11022,Henry Lopez,henry.lopez@company.org,+1-492-565-1783,Sneakers,Footwear,4,325.0,2023-01-20,San Diego,15,Credit Card
CUST-10238,Amelia Wilson,amelia.wilson@outlook.com,+1-871-539-5476,Dress,Apparel,3,220.0,2023-10-01,Philadelphia,5,Credit Card
CUST-48928,Evelyn Wilson,evelyn.wilson@hotmail.com,+1-327-576-8159,Sneakers,Footwear,1,70.0,2023-04-13,Los Angeles,15,Apple Pay
CUST-57587,Liam Johnson,liam.johnson@yahoo.com,+1-609-961-8204,Jacket,Outerwear,1,110.0,2023-07-11,San Diego,10,Apple Pay
CUST-83095,Alexander Jones,alexander.jones@hotmail.com,+1-595-547-4060,Dress,Apparel,3,225.0,2023-01-08,Los Angeles,0,Cash
CUST-54587,Oliver Jones,oliver.jones@hotmail.com,+1-708-908-9151,Scarf,Accessories,3,45.0,2023-06-14,Houston,15,Debit Card
CUST-17240,Emma Garcia,emma.garcia@gmail.com,+1-576-731-5369,Jeans,Apparel,1,60.0,2023-09-29,Philadelphia,0,PayPal
CUST-91486,Amelia Gonzalez,amelia.gonzalez@icloud.com,+1-284-944-7955,Sneakers,Footwear,3,240.0,2023-04-08,San Diego,15,PayPal
CUST-82133,William Rodriguez,william.rodriguez@outlook.com,+1-280-640-3956,T-Shirt,Apparel,2,45.0,2023-01-10,Philadelphia,5,PayPal
CUST-18531,Evelyn Anderson,evelyn.anderson@yahoo.com,+1-758-500-6262,T-Shirt,Apparel,4,100.0,2023-12-13,Houston,0,Credit Card
CUST-13575,Harper Wilson,harper.wilson@outlook.com,+1-305-281-6372,Dress,Apparel,4,295.0,2023-01-03,Phoenix,5,Apple Pay
CUST-62438,Ava Miller,ava.miller@company.org,+1-876-502-6021,T-Shirt,Apparel,4,80.0,2023-11-17,Houston,20,Debit Card
CUST-18959,Noah Martin,noah.martin@outlook.com,+1-656-817-7981,T-Shirt,Apparel,2,50.0,2023-05-08,Philadelphia,0,Credit Card
CUST-50048,William Johnson,william.johnson@company.org,+1-370-906-8272,Jacket,Outerwear,3,355.0,2023-04-26,Philadelphia,5,Apple Pay
CUST-48578,Harper Miller,harper.miller@icloud.com,+1-559-657-1693,Jeans,Apparel,3,170.0,2023-12-22,San Antonio,10,Apple Pay
CUST-22551,William Garcia,william.garcia@company.org,+1-944-561-8126,T-Shirt,Apparel,1,15.0,2023-06-26,San Diego,10,Gift Card
CUST-49189,Harper Taylor,harper.taylor@outlook.com,+1-481-854-1939,T-Shirt,Apparel,3,75.0,2023-06-09,Phoenix,0,Gift Card
CUST-65729,Alexander Johnson,alexander.johnson@outlook.com,+1-276-887-7655,Sneakers,Footwear,1,85.0,2023-03-08,Houston,0,Debit Card
CUST-52703,Ava Williams,ava.williams@company.org,+1-572-725-3621,Dress,Apparel,2,150.0,2023-02-22,San Diego,0,Debit Card
CUST-59092,Liam Jones,liam.jones@hotmail.com,+1-231-346-8179,Jacket,Outerwear,4,475.0,2023-07-16,New York,5,Debit Card
CUST-00889,Oliver Jones,oliver.jones@icloud.com,+1-235-329-2101,Scarf,Accessories,4,80.0,2023-09-15,San Diego,0,Credit Card
CUST-32286,Liam Smith,liam.smith@gmail.com,+1-441-997-7001,Scarf,Accessories,4,65.0,2023-10-29,New York,15,Cash
CUST-64385,Charlotte Davis,charlotte.davis@yahoo.com,+1-570-592-1530,Dress,Apparel,3,225.0,2023-06-06,Phoenix,0,Debit Card
CUST-70982,Mia Lopez,mia.lopez@outlook.com,+1-819-357-8371,Sneakers,Footwear,1,80.0,2023-03-27,Houston,5,Gift Card
CUST-80341,Mia Brown,mia.brown@yahoo.com,+1-579-580-8273,Sneakers,Footwear,1,85.0,2023-02-03,Houston,0,Cash
CUST-03578,Lucas Gonzalez,lucas.gonzalez@gmail.com,+1-981-278-3255,Scarf,Accessories,2,40.0,2023-01-24,Los Angeles,0,Credit Card
CUST-96077,Mia Anderson,mia.anderson@yahoo.com,+1-742-575-7521,Sneakers,Footwear,3,255.0,2023-06-02,Philadelphia,0,Cash
CUST-31833,Evelyn Hernandez,evelyn.hernandez@gmail.com,+1-521-865-5566,T-Shirt,Apparel,2,50.0,2023-05-29,Chicago,0,PayPal
CUST-55933,Amelia Martinez,amelia.martinez@company.org,+1-455-316-1424,Scarf,Accessories,1,15.0,2023-08-22,San Antonio,5,Cash
CUST-56935,Lucas Williams,lucas.williams@hotmail.com,+1-953-390-9176,Dress,Apparel,1,60.0,2023-09-24,San Diego,15,Debit Card
CUST-56148,Mia Wilson,mia.wilson@outlook.com,+1-730-596-2929,Dress,Apparel,4,295.0,2023-11-02,Phoenix,5,Credit Card
CUST-89654,Lucas Thomas,lucas.thomas@gmail.com,+1-468-993-5264,Dress,Apparel,3,205.0,2023-09-26,Chicago,20,Debit Card
CUST-09787,Elijah Martinez,elijah.martinez@yahoo.com,+1-920-656-4515,Jeans,Apparel,1,45.0,2023-06-22,San Diego,15,Gift Card
CUST-62387,Noah Martinez,noah.martinez@outlook.com,+1-826-492-9047,Jacket,Outerwear,4,475.0,2023-08-11,Chicago,5,PayPal
CUST-84073,Elijah Lopez,elijah.lopez@hotmail.com,+1-404-325-3223,T-Shirt,Apparel,3,65.0,2023-12-18,Phoenix,10,Gift Card
CUST-62464,Noah Rodriguez,noah.rodriguez@company.org,+1-275-662-3828,Jacket,Outerwear,2,235.0,2023-03-10,Houston,5,Debit Card
CUST-68968,Olivia Smith,olivia.smith@outlook.com,+1-930-655-2438,T-Shirt,Apparel,3,75.0,2023-06-25,Phoenix,0,Debit Card
CUST-83005,Olivia Jones,olivia.jones@gmail.com,+1-898-527-6692,Dress,Apparel,3,215.0,2023-09-08,San Diego,10,Debit Card
CUST-68682,Henry Martin,henry.martin@hotmail.com,+1-926-266-9882,Jeans,Apparel,1,60.0,2023-07-03,Chicago,0,Apple Pay
CUST-68468,Evelyn Davis,evelyn.davis@yahoo.com,+1-497-507-3580,Jeans,Apparel,1,55.0,2023-04-07,Philadelphia,5,PayPal
CUST-20633,Evelyn Hernandez,evelyn.hernandez@hotmail.com,+1-928-926-3852,Dress,Apparel,3,215.0,2023-03-26,San Antonio,10,Debit Card
CUST-42153,Ava Lopez,ava.lopez@hotmail.com,+1-570-720-4673,Jacket,Outerwear,1,120.0,2023-07-26,San Antonio,0,Debit Card
CUST-28929,Henry Smith,henry.smith@icloud.com,+1-324-405-3275,Sneakers,Footwear,1,85.0,2023-01-10,Philadelphia,0,Gift Card
CUST-48654,William Martin,william.martin@hotmail.com,+1-442-705-1430,Dress,Apparel,1,60.0,2023-04-27,Philadelphia,15,Gift Card
CUST-83106,Oliver Hernandez,oliver.hernandez@hotmail.com,+1-569-767-7044,Scarf,Accessories,4,75.0,2023-04-25,Houston,5,Debit Card
CUST-70568,Emma Jones,emma.jones@outlook.com,+1-678-764-3126,Scarf,Accessories,4,80.0,2023-03-09,San Diego,0,Credit Card
CUST-47733,Ava Anderson,ava.anderson@yahoo.com,+1-826-288-2077,Scarf,Accessories,3,55.0,2023-04-19,New York,5,Apple Pay
CUST-43740,Sophia Jones,sophia.jones@outlook.com,+1-516-607-8842,Scarf,Accessories,1,15.0,2023-01-12,Phoenix,5,Gift Card
CUST-31337,James Lopez,james.lopez@outlook.com,+1-738-620-7708,T-Shirt,Apparel,4,95.0,2023-10-29,San Antonio,5,Credit Card
CUST-01975,Benjamin Jones,benjamin.jones@gmail.com,+1-788-275-3053,Jacket,Outerwear,3,340.0,2023-09-16,Philadelphia,20,Apple Pay
CUST-07566,Liam Taylor,liam.taylor@outlook.com,+1-524-857-2215,Scarf,Accessories,1,15.0,2023-03-28,Phoenix,5,Debit Card
CUST-06256,Harper Taylor,harper.taylor@icloud.com,+1-660-677-9476,Sneakers,Footwear,2,170.0,2023-03-05,San Antonio,0,PayPal
CUST-12665,Benjamin Lopez,benjamin.lopez@icloud.com,+1-552-331-3981,Scarf,Accessories,1,10.0,2023-07-07,Philadelphia,10,Cash
CUST-23064,Charlotte Anderson,charlotte.anderson@gmail.com,+1-986-332-8088,Jeans,Apparel,1,45.0,2023-12-31,San Diego,15,Cash
CUST-50484,Sophia Anderson,sophia.anderson@company.org,+1-714-256-3034,T-Shirt,Apparel,4,100.0,2023-11-30,San Antonio,0,Debit Card
CUST-68557,Amelia Garcia,amelia.garcia@yahoo.com,+1-730-356-5982,Jeans,Apparel,3,180.0,2023-01-20,Houston,0,Gift Card
CUST-94106,Amelia Lopez,amelia.lopez@yahoo.com,+1-368-365-6286,T-Shirt,Apparel,3,75.0,2023-07-12,New York,0,Credit Card
CUST-57731,Mia Martin,mia.martin@outlook.com,+1-926-430-6669,Sneakers,Footwear,4,335.0,2023-11-24,New York,5,PayPal
CUST-03095,Lucas Moore,lucas.moore@outlook.com,+1-731-490-2292,T-Shirt,Apparel,1,20.0,2023-05-11,Philadelphia,5,Apple Pay
CUST-27907,Harper Wilson,harper.wilson@company.org,+1-456-401-5496,Sneakers,Footwear,2,165.0,2023-10-01,San Antonio,5,Debit Card
CUST-64703,Noah Johnson,noah.johnson@outlook.com,+1-328-840-5961,Dress,Apparel,1,60.0,2023-11-16,Houston,15,PayPal
CUST-09984,Emma Rodriguez,emma.rodriguez@yahoo.com,+1-829-746-2530,Dress,Apparel,1,65.0,2023-01-25,Los Angeles,10,PayPal
CUST-19987,Elijah Jones,elijah.jones@hotmail.com,+1-714-856-3762,T-Shirt,Apparel,2,50.0,2023-11-01,Phoenix,0,Gift Card
CUST-69630,Harper Martin,harper.martin@icloud.com,+1-806-794-3526,Jacket,Outerwear,4,480.0,2023-01-25,Phoenix,0,Apple Pay
CUST-44270,Olivia Smith,olivia.smith@hotmail.com,+1-375-874-6531,Scarf,Accessories,3,60.0,2023-12-05,Chicago,0,PayPal
CUST-88295,Alexander Williams,alexander.williams@hotmail.com,+1-777-242-1464,Scarf,Accessories,4,80.0,2023-02-25,Houston,0,Gift Card
CUST-68557,Amelia Garcia,amelia.garcia@yahoo.com,+1-283-246-5336,Scarf,Accessories,4,75.0,2023-12-01,San Antonio,5,Credit Card
CUST-27309,Amelia Jones,amelia.jones@hotmail.com,+1-866-415-7825,Scarf,Accessories,1,5.0,2023-01-11,San Diego,15,Gift Card
CUST-99922,Benjamin Jones,benjamin.jones@company.org,+1-832-854-1496,Jeans,Apparel,3,180.0,2023-01-25,San Diego,0,Credit Card
CUST-04088,Benjamin Smith,benjamin.smith@gmail.com,+1-709-842-9938,T-Shirt,Apparel,3,70.0,2023-12-20,Chicago,5,Credit Card
